000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "./datalink-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.309 New epoch: Tue May 24 21:06:45 2022
000.309 =================================================================
000.309 
000.309 Designed by 2020212900 Ling Zichao, based on Pro.Jiang's. build: May 24 2022  21:06:28
004.533 .... 1 packets received, 518 bps, 6.48%, Err 1 (3.0e-05)
10171.092 .... 12134 packets received, 2443 bps, 30.54%, Err 259 (9.9e-06)
10173.259 .... 12142 packets received, 2444 bps, 30.56%, Err 259 (9.9e-06)
10175.400 .... 12150 packets received, 2446 bps, 30.57%, Err 259 (9.8e-06)
10179.909 .... 12153 packets received, 2445 bps, 30.56%, Err 260 (9.9e-06)
10182.096 .... 12174 packets received, 2449 bps, 30.61%, Err 261 (9.9e-06)
10186.046 .... 12175 packets received, 2448 bps, 30.60%, Err 261 (9.9e-06)
10188.171 .... 12196 packets received, 2452 bps, 30.65%, Err 261 (9.9e-06)
10190.287 .... 12204 packets received, 2453 bps, 30.66%, Err 261 (9.9e-06)
10192.389 .... 12212 packets received, 2454 bps, 30.67%, Err 261 (9.9e-06)
10198.011 .... 12219 packets received, 2454 bps, 30.68%, Err 263 (9.9e-06)
10203.589 .... 12238 packets received, 2456 bps, 30.71%, Err 265 (1.0e-05)
10206.758 .... 12250 packets received, 2458 bps, 30.73%, Err 265 (1.0e-05)
10208.865 .... 12270 packets received, 2462 bps, 30.77%, Err 265 (1.0e-05)
10211.038 .... 12278 packets received, 2463 bps, 30.78%, Err 265 (1.0e-05)
10213.174 .... 12286 packets received, 2464 bps, 30.80%, Err 265 (1.0e-05)
10215.306 .... 12294 packets received, 2465 bps, 30.81%, Err 265 (1.0e-05)
10217.408 .... 12302 packets received, 2466 bps, 30.82%, Err 265 (9.9e-06)
10222.689 .... 12308 packets received, 2466 bps, 30.82%, Err 267 (1.0e-05)
10224.804 .... 12328 packets received, 2469 bps, 30.87%, Err 267 (1.0e-05)
10230.352 .... 12335 packets received, 2469 bps, 30.87%, Err 269 (1.0e-05)
10232.514 .... 12355 packets received, 2473 bps, 30.91%, Err 269 (1.0e-05)
10234.647 .... 12363 packets received, 2474 bps, 30.93%, Err 269 (1.0e-05)
10236.780 .... 12371 packets received, 2475 bps, 30.94%, Err 270 (1.0e-05)
10240.832 .... 12372 packets received, 2474 bps, 30.93%, Err 270 (1.0e-05)
10242.945 .... 12393 packets received, 2478 bps, 30.98%, Err 270 (1.0e-05)
10245.046 .... 12401 packets received, 2479 bps, 30.99%, Err 270 (1.0e-05)
10247.171 .... 12409 packets received, 2480 bps, 31.00%, Err 270 (1.0e-05)
10249.279 .... 12417 packets received, 2481 bps, 31.02%, Err 270 (1.0e-05)
10251.392 .... 12425 packets received, 2482 bps, 31.03%, Err 270 (1.0e-05)
10253.503 .... 12433 packets received, 2483 bps, 31.04%, Err 270 (1.0e-05)
10255.604 .... 12441 packets received, 2485 bps, 31.06%, Err 270 (1.0e-05)
10257.756 .... 12449 packets received, 2486 bps, 31.07%, Err 270 (1.0e-05)
10263.641 .... 12457 packets received, 2486 bps, 31.07%, Err 271 (1.0e-05)
10265.792 .... 12478 packets received, 2489 bps, 31.12%, Err 271 (1.0e-05)
10267.901 .... 12486 packets received, 2491 bps, 31.13%, Err 271 (1.0e-05)
10269.995 .... 12494 packets received, 2492 bps, 31.15%, Err 271 (1.0e-05)
10272.115 .... 12502 packets received, 2493 bps, 31.16%, Err 271 (1.0e-05)
10274.227 .... 12510 packets received, 2494 bps, 31.17%, Err 271 (1.0e-05)
10276.332 .... 12518 packets received, 2495 bps, 31.19%, Err 271 (1.0e-05)
10281.620 .... 12524 packets received, 2495 bps, 31.19%, Err 272 (1.0e-05)
10285.858 .... 12539 packets received, 2497 bps, 31.21%, Err 274 (1.0e-05)
10287.978 .... 12547 packets received, 2498 bps, 31.22%, Err 274 (1.0e-05)
10290.058 .... 12567 packets received, 2501 bps, 31.27%, Err 274 (1.0e-05)
10292.203 .... 12575 packets received, 2502 bps, 31.28%, Err 274 (1.0e-05)
10297.228 .... 12580 packets received, 2502 bps, 31.28%, Err 275 (1.0e-05)
10299.326 .... 12601 packets received, 2506 bps, 31.32%, Err 275 (1.0e-05)
10301.428 .... 12609 packets received, 2507 bps, 31.34%, Err 275 (1.0e-05)
10303.555 .... 12617 packets received, 2508 bps, 31.35%, Err 275 (1.0e-05)
10305.651 .... 12625 packets received, 2509 bps, 31.36%, Err 275 (1.0e-05)
10307.761 .... 12633 packets received, 2510 bps, 31.38%, Err 275 (1.0e-05)
10309.925 .... 12641 packets received, 2511 bps, 31.39%, Err 275 (1.0e-05)
10312.100 .... 12649 packets received, 2512 bps, 31.40%, Err 275 (1.0e-05)
10314.190 .... 12657 packets received, 2513 bps, 31.42%, Err 275 (1.0e-05)
10316.308 .... 12665 packets received, 2514 bps, 31.43%, Err 275 (1.0e-05)
10318.488 .... 12673 packets received, 2515 bps, 31.44%, Err 275 (1.0e-05)
10320.636 .... 12681 packets received, 2517 bps, 31.46%, Err 275 (1.0e-05)
10322.738 .... 12689 packets received, 2518 bps, 31.47%, Err 275 (1.0e-05)
10324.919 .... 12697 packets received, 2519 bps, 31.48%, Err 275 (1.0e-05)
10327.055 .... 12705 packets received, 2520 bps, 31.50%, Err 276 (1.0e-05)
10331.101 .... 12706 packets received, 2519 bps, 31.49%, Err 276 (1.0e-05)
10333.223 .... 12727 packets received, 2523 bps, 31.53%, Err 277 (1.0e-05)
10337.182 .... 12728 packets received, 2522 bps, 31.52%, Err 277 (1.0e-05)
10339.285 .... 12749 packets received, 2525 bps, 31.57%, Err 277 (1.0e-05)
10341.428 .... 12757 packets received, 2527 bps, 31.58%, Err 277 (1.0e-05)
10346.167 .... 12761 packets received, 2526 bps, 31.58%, Err 278 (1.0e-05)
10348.347 .... 12782 packets received, 2530 bps, 31.62%, Err 278 (1.0e-05)
10350.464 .... 12790 packets received, 2531 bps, 31.64%, Err 278 (1.0e-05)
10352.587 .... 12798 packets received, 2532 bps, 31.65%, Err 278 (1.0e-05)
10354.695 .... 12806 packets received, 2533 bps, 31.66%, Err 278 (1.0e-05)
10356.799 .... 12814 packets received, 2534 bps, 31.68%, Err 278 (1.0e-05)
10358.909 .... 12822 packets received, 2535 bps, 31.69%, Err 278 (1.0e-05)
10363.679 .... 12826 packets received, 2535 bps, 31.68%, Err 280 (1.0e-05)
10365.778 .... 12846 packets received, 2538 bps, 31.73%, Err 280 (1.0e-05)
10367.912 .... 12854 packets received, 2539 bps, 31.74%, Err 280 (1.0e-05)
10370.044 .... 12862 packets received, 2540 bps, 31.75%, Err 280 (1.0e-05)
10372.115 .... 12870 packets received, 2541 bps, 31.77%, Err 280 (1.0e-05)
10374.221 .... 12878 packets received, 2542 bps, 31.78%, Err 280 (1.0e-05)
10378.461 .... 12880 packets received, 2542 bps, 31.77%, Err 281 (1.0e-05)
10380.552 .... 12901 packets received, 2545 bps, 31.82%, Err 281 (1.0e-05)
10382.694 .... 12909 packets received, 2546 bps, 31.83%, Err 281 (1.0e-05)
10384.867 .... 12917 packets received, 2548 bps, 31.84%, Err 281 (1.0e-05)
10387.002 .... 12925 packets received, 2549 bps, 31.86%, Err 281 (1.0e-05)
10389.114 .... 12933 packets received, 2550 bps, 31.87%, Err 281 (1.0e-05)
10391.233 .... 12941 packets received, 2551 bps, 31.88%, Err 281 (1.0e-05)
10393.339 .... 12949 packets received, 2552 bps, 31.90%, Err 281 (1.0e-05)
10395.437 .... 12957 packets received, 2553 bps, 31.91%, Err 281 (1.0e-05)
10397.620 .... 12965 packets received, 2554 bps, 31.92%, Err 281 (1.0e-05)
10399.779 .... 12973 packets received, 2555 bps, 31.94%, Err 281 (1.0e-05)
10401.868 .... 12981 packets received, 2556 bps, 31.95%, Err 281 (1.0e-05)
10405.839 .... 12982 packets received, 2555 bps, 31.94%, Err 282 (1.0e-05)
10407.993 .... 13003 packets received, 2559 bps, 31.98%, Err 282 (1.0e-05)
10410.160 .... 13011 packets received, 2560 bps, 32.00%, Err 282 (1.0e-05)
10412.308 .... 13019 packets received, 2561 bps, 32.01%, Err 282 (1.0e-05)
10414.464 .... 13027 packets received, 2562 bps, 32.02%, Err 282 (1.0e-05)
10420.056 .... 13034 packets received, 2562 bps, 32.02%, Err 283 (1.0e-05)
10422.168 .... 13055 packets received, 2566 bps, 32.07%, Err 283 (1.0e-05)
10424.286 .... 13063 packets received, 2567 bps, 32.08%, Err 283 (1.0e-05)
10426.401 .... 13071 packets received, 2568 bps, 32.10%, Err 283 (1.0e-05)
10428.517 .... 13079 packets received, 2569 bps, 32.11%, Err 284 (1.0e-05)
10432.465 .... 13080 packets received, 2568 bps, 32.10%, Err 284 (1.0e-05)
10434.631 .... 13101 packets received, 2571 bps, 32.14%, Err 284 (1.0e-05)
10436.775 .... 13109 packets received, 2573 bps, 32.16%, Err 284 (1.0e-05)
10438.902 .... 13117 packets received, 2574 bps, 32.17%, Err 284 (1.0e-05)
10441.005 .... 13125 packets received, 2575 bps, 32.18%, Err 284 (1.0e-05)
10443.127 .... 13133 packets received, 2576 bps, 32.20%, Err 284 (1.0e-05)
10445.226 .... 13141 packets received, 2577 bps, 32.21%, Err 284 (1.0e-05)
10447.333 .... 13149 packets received, 2578 bps, 32.22%, Err 284 (1.0e-05)
10449.453 .... 13157 packets received, 2579 bps, 32.23%, Err 284 (1.0e-05)
10451.560 .... 13165 packets received, 2580 bps, 32.25%, Err 284 (1.0e-05)
10453.682 .... 13173 packets received, 2581 bps, 32.26%, Err 285 (1.0e-05)
10457.635 .... 13174 packets received, 2580 bps, 32.25%, Err 285 (1.0e-05)
10459.780 .... 13195 packets received, 2584 bps, 32.30%, Err 285 (1.0e-05)
10461.947 .... 13203 packets received, 2585 bps, 32.31%, Err 285 (1.0e-05)
10464.092 .... 13211 packets received, 2586 bps, 32.32%, Err 286 (1.0e-05)
10466.285 .... 13219 packets received, 2587 bps, 32.33%, Err 286 (1.0e-05)
10471.882 .... 13226 packets received, 2587 bps, 32.33%, Err 287 (1.0e-05)
10474.004 .... 13247 packets received, 2590 bps, 32.38%, Err 287 (1.0e-05)
10476.115 .... 13255 packets received, 2591 bps, 32.39%, Err 287 (1.0e-05)
10478.274 .... 13263 packets received, 2592 bps, 32.41%, Err 287 (1.0e-05)
10480.444 .... 13271 packets received, 2593 bps, 32.42%, Err 287 (1.0e-05)
10482.607 .... 13279 packets received, 2594 bps, 32.43%, Err 288 (1.0e-05)
10484.745 .... 13287 packets received, 2596 bps, 32.44%, Err 288 (1.0e-05)
10486.864 .... 13295 packets received, 2597 bps, 32.46%, Err 288 (1.0e-05)
10488.981 .... 13303 packets received, 2598 bps, 32.47%, Err 288 (1.0e-05)
10491.136 .... 13311 packets received, 2599 bps, 32.48%, Err 288 (1.0e-05)
10493.302 .... 13319 packets received, 2600 bps, 32.50%, Err 288 (1.0e-05)
10495.402 .... 13327 packets received, 2601 bps, 32.51%, Err 288 (1.0e-05)
10497.501 .... 13335 packets received, 2602 bps, 32.52%, Err 288 (1.0e-05)
10499.634 .... 13343 packets received, 2603 bps, 32.53%, Err 288 (1.0e-05)
10501.727 .... 13351 packets received, 2604 bps, 32.55%, Err 288 (1.0e-05)
10503.842 .... 13359 packets received, 2605 bps, 32.56%, Err 288 (1.0e-05)
10505.977 .... 13367 packets received, 2606 bps, 32.57%, Err 288 (1.0e-05)
10508.076 .... 13375 packets received, 2607 bps, 32.59%, Err 288 (9.9e-06)
10510.224 .... 13383 packets received, 2608 bps, 32.60%, Err 288 (9.9e-06)
10512.400 .... 13391 packets received, 2609 bps, 32.61%, Err 288 (9.9e-06)
10514.486 .... 13399 packets received, 2610 bps, 32.62%, Err 288 (9.9e-06)
10516.627 .... 13407 packets received, 2611 bps, 32.64%, Err 288 (9.9e-06)
10518.725 .... 13415 packets received, 2612 bps, 32.65%, Err 288 (9.9e-06)
10520.827 .... 13423 packets received, 2613 bps, 32.66%, Err 288 (9.9e-06)
10522.953 .... 13431 packets received, 2614 bps, 32.68%, Err 288 (9.9e-06)
10525.060 .... 13439 packets received, 2615 bps, 32.69%, Err 288 (9.9e-06)
10527.175 .... 13447 packets received, 2616 bps, 32.70%, Err 288 (9.9e-06)
10529.288 .... 13455 packets received, 2617 bps, 32.72%, Err 288 (9.9e-06)
10531.454 .... 13463 packets received, 2618 bps, 32.73%, Err 288 (9.9e-06)
10533.589 .... 13471 packets received, 2619 bps, 32.74%, Err 288 (9.9e-06)
10535.768 .... 13479 packets received, 2620 bps, 32.75%, Err 288 (9.9e-06)
10537.912 .... 13487 packets received, 2621 bps, 32.77%, Err 288 (9.9e-06)
10540.040 .... 13495 packets received, 2622 bps, 32.78%, Err 288 (9.9e-06)
10542.135 .... 13503 packets received, 2623 bps, 32.79%, Err 288 (9.9e-06)
10544.259 .... 13511 packets received, 2624 bps, 32.80%, Err 288 (9.8e-06)
10546.350 .... 13519 packets received, 2625 bps, 32.82%, Err 288 (9.8e-06)
10548.481 .... 13527 packets received, 2626 bps, 32.83%, Err 288 (9.8e-06)
10550.589 .... 13535 packets received, 2627 bps, 32.84%, Err 288 (9.8e-06)
10552.695 .... 13543 packets received, 2628 bps, 32.86%, Err 288 (9.8e-06)
10554.803 .... 13551 packets received, 2630 bps, 32.87%, Err 289 (9.9e-06)
10559.554 .... 13555 packets received, 2629 bps, 32.86%, Err 290 (9.9e-06)
10561.691 .... 13576 packets received, 2633 bps, 32.91%, Err 290 (9.9e-06)
10563.813 .... 13584 packets received, 2634 bps, 32.92%, Err 291 (9.9e-06)
10567.748 .... 13585 packets received, 2633 bps, 32.91%, Err 291 (9.9e-06)
10569.861 .... 13606 packets received, 2636 bps, 32.96%, Err 291 (9.9e-06)
10571.977 .... 13614 packets received, 2637 bps, 32.97%, Err 291 (9.9e-06)
10577.620 .... 13621 packets received, 2637 bps, 32.97%, Err 293 (9.9e-06)
10579.731 .... 13641 packets received, 2641 bps, 33.01%, Err 293 (9.9e-06)
10581.829 .... 13649 packets received, 2642 bps, 33.02%, Err 293 (9.9e-06)
10583.988 .... 13657 packets received, 2643 bps, 33.03%, Err 293 (9.9e-06)
10586.150 .... 13665 packets received, 2644 bps, 33.05%, Err 293 (9.9e-06)
10588.263 .... 13673 packets received, 2645 bps, 33.06%, Err 293 (9.9e-06)
10590.362 .... 13681 packets received, 2646 bps, 33.07%, Err 293 (9.9e-06)
10592.522 .... 13689 packets received, 2647 bps, 33.09%, Err 293 (9.9e-06)
10598.377 .... 13697 packets received, 2647 bps, 33.09%, Err 295 (9.9e-06)
10603.140 .... 13714 packets received, 2649 bps, 33.11%, Err 296 (1.0e-05)
10605.261 .... 13735 packets received, 2653 bps, 33.16%, Err 296 (1.0e-05)
10607.360 .... 13743 packets received, 2654 bps, 33.17%, Err 296 (9.9e-06)
10609.490 .... 13751 packets received, 2655 bps, 33.18%, Err 297 (1.0e-05)
10613.477 .... 13752 packets received, 2654 bps, 33.17%, Err 297 (1.0e-05)
10615.652 .... 13773 packets received, 2657 bps, 33.22%, Err 297 (1.0e-05)
10617.753 .... 13781 packets received, 2658 bps, 33.23%, Err 297 (1.0e-05)
10619.865 .... 13789 packets received, 2659 bps, 33.24%, Err 297 (9.9e-06)
10621.988 .... 13797 packets received, 2660 bps, 33.25%, Err 297 (9.9e-06)
10627.256 .... 13803 packets received, 2660 bps, 33.25%, Err 298 (1.0e-05)
10631.495 .... 13818 packets received, 2662 bps, 33.27%, Err 299 (1.0e-05)
10636.530 .... 13836 packets received, 2664 bps, 33.30%, Err 301 (1.0e-05)
10639.703 .... 13848 packets received, 2666 bps, 33.32%, Err 301 (1.0e-05)
10643.909 .... 13862 packets received, 2667 bps, 33.34%, Err 302 (1.0e-05)
10646.014 .... 13883 packets received, 2671 bps, 33.39%, Err 302 (1.0e-05)
10648.131 .... 13891 packets received, 2672 bps, 33.40%, Err 302 (1.0e-05)
10652.887 .... 13895 packets received, 2671 bps, 33.39%, Err 303 (1.0e-05)
10655.015 .... 13916 packets received, 2675 bps, 33.44%, Err 303 (1.0e-05)
10657.111 .... 13924 packets received, 2676 bps, 33.45%, Err 303 (1.0e-05)
10659.266 .... 13932 packets received, 2677 bps, 33.46%, Err 303 (1.0e-05)
10664.077 .... 13936 packets received, 2677 bps, 33.46%, Err 304 (1.0e-05)
10666.169 .... 13957 packets received, 2680 bps, 33.50%, Err 304 (1.0e-05)
10668.303 .... 13965 packets received, 2681 bps, 33.51%, Err 304 (1.0e-05)
10670.498 .... 13973 packets received, 2682 bps, 33.52%, Err 304 (1.0e-05)
10672.608 .... 13981 packets received, 2683 bps, 33.54%, Err 304 (1.0e-05)
10674.710 .... 13989 packets received, 2684 bps, 33.55%, Err 304 (1.0e-05)
10676.843 .... 13997 packets received, 2685 bps, 33.56%, Err 304 (1.0e-05)
10678.944 .... 14005 packets received, 2686 bps, 33.58%, Err 304 (1.0e-05)
10681.110 .... 14013 packets received, 2687 bps, 33.59%, Err 304 (1.0e-05)
10683.267 .... 14021 packets received, 2688 bps, 33.60%, Err 304 (1.0e-05)
10688.546 .... 14027 packets received, 2688 bps, 33.60%, Err 305 (1.0e-05)
10690.645 .... 14048 packets received, 2691 bps, 33.64%, Err 305 (1.0e-05)
10692.783 .... 14056 packets received, 2692 bps, 33.65%, Err 305 (1.0e-05)
10694.874 .... 14064 packets received, 2693 bps, 33.67%, Err 305 (1.0e-05)
10696.987 .... 14072 packets received, 2694 bps, 33.68%, Err 305 (1.0e-05)
10699.122 .... 14080 packets received, 2695 bps, 33.69%, Err 305 (1.0e-05)
10701.231 .... 14088 packets received, 2696 bps, 33.70%, Err 305 (1.0e-05)
10703.321 .... 14096 packets received, 2697 bps, 33.72%, Err 305 (1.0e-05)
10708.613 .... 14102 packets received, 2697 bps, 33.71%, Err 306 (1.0e-05)
10710.727 .... 14123 packets received, 2701 bps, 33.76%, Err 306 (1.0e-05)
10712.834 .... 14131 packets received, 2702 bps, 33.77%, Err 306 (1.0e-05)
10714.952 .... 14139 packets received, 2703 bps, 33.78%, Err 306 (1.0e-05)
10717.043 .... 14147 packets received, 2704 bps, 33.80%, Err 306 (1.0e-05)
10719.165 .... 14155 packets received, 2705 bps, 33.81%, Err 306 (1.0e-05)
10721.280 .... 14163 packets received, 2706 bps, 33.82%, Err 306 (1.0e-05)
10723.390 .... 14171 packets received, 2707 bps, 33.83%, Err 306 (1.0e-05)
10725.511 .... 14179 packets received, 2708 bps, 33.84%, Err 306 (1.0e-05)
10727.613 .... 14187 packets received, 2709 bps, 33.86%, Err 306 (1.0e-05)
10729.800 .... 14195 packets received, 2710 bps, 33.87%, Err 306 (1.0e-05)
10731.954 .... 14203 packets received, 2711 bps, 33.88%, Err 306 (1.0e-05)
10734.055 .... 14211 packets received, 2712 bps, 33.89%, Err 306 (9.9e-06)
10736.142 .... 14219 packets received, 2713 bps, 33.91%, Err 307 (1.0e-05)
10738.260 .... 14227 packets received, 2714 bps, 33.92%, Err 307 (1.0e-05)
10743.031 .... 14231 packets received, 2713 bps, 33.91%, Err 308 (1.0e-05)
10745.121 .... 14252 packets received, 2717 bps, 33.96%, Err 308 (1.0e-05)
10747.248 .... 14260 packets received, 2718 bps, 33.97%, Err 308 (1.0e-05)
10749.354 .... 14268 packets received, 2719 bps, 33.98%, Err 308 (1.0e-05)
10751.468 .... 14276 packets received, 2720 bps, 33.99%, Err 308 (1.0e-05)
10753.583 .... 14284 packets received, 2721 bps, 34.01%, Err 308 (1.0e-05)
10755.693 .... 14292 packets received, 2721 bps, 34.02%, Err 308 (1.0e-05)
10757.813 .... 14300 packets received, 2722 bps, 34.03%, Err 308 (9.9e-06)
10759.910 .... 14308 packets received, 2723 bps, 34.04%, Err 308 (9.9e-06)
10762.028 .... 14316 packets received, 2724 bps, 34.06%, Err 308 (9.9e-06)
10767.315 .... 14322 packets received, 2724 bps, 34.05%, Err 309 (1.0e-05)
10769.433 .... 14343 packets received, 2728 bps, 34.10%, Err 309 (1.0e-05)
10771.562 .... 14351 packets received, 2729 bps, 34.11%, Err 309 (9.9e-06)
10773.712 .... 14359 packets received, 2730 bps, 34.12%, Err 309 (9.9e-06)
10775.857 .... 14367 packets received, 2731 bps, 34.13%, Err 309 (9.9e-06)
10777.963 .... 14375 packets received, 2732 bps, 34.15%, Err 309 (9.9e-06)
10780.083 .... 14383 packets received, 2733 bps, 34.16%, Err 309 (9.9e-06)
10785.913 .... 14391 packets received, 2733 bps, 34.16%, Err 310 (9.9e-06)
10790.746 .... 14408 packets received, 2735 bps, 34.18%, Err 311 (1.0e-05)
10792.828 .... 14429 packets received, 2738 bps, 34.23%, Err 311 (1.0e-05)
10794.954 .... 14437 packets received, 2739 bps, 34.24%, Err 311 (1.0e-05)
10797.054 .... 14445 packets received, 2740 bps, 34.25%, Err 311 (9.9e-06)
10799.192 .... 14453 packets received, 2741 bps, 34.26%, Err 311 (9.9e-06)
10801.349 .... 14461 packets received, 2742 bps, 34.28%, Err 311 (9.9e-06)
10803.498 .... 14469 packets received, 2743 bps, 34.29%, Err 311 (9.9e-06)
10805.609 .... 14477 packets received, 2744 bps, 34.30%, Err 312 (1.0e-05)
10810.086 .... 14480 packets received, 2743 bps, 34.29%, Err 313 (1.0e-05)
10814.869 .... 14497 packets received, 2745 bps, 34.32%, Err 314 (1.0e-05)
10819.169 .... 14512 packets received, 2747 bps, 34.34%, Err 315 (1.0e-05)
10821.282 .... 14533 packets received, 2751 bps, 34.38%, Err 315 (1.0e-05)
10823.387 .... 14541 packets received, 2752 bps, 34.39%, Err 315 (1.0e-05)
10825.510 .... 14549 packets received, 2753 bps, 34.41%, Err 315 (1.0e-05)
10830.639 .... 14554 packets received, 2752 bps, 34.40%, Err 316 (1.0e-05)
10832.721 .... 14575 packets received, 2756 bps, 34.45%, Err 316 (1.0e-05)
10834.865 .... 14583 packets received, 2757 bps, 34.46%, Err 316 (1.0e-05)
10837.027 .... 14591 packets received, 2758 bps, 34.47%, Err 316 (1.0e-05)
10839.179 .... 14599 packets received, 2759 bps, 34.48%, Err 316 (1.0e-05)
10841.288 .... 14607 packets received, 2760 bps, 34.49%, Err 316 (1.0e-05)
10843.404 .... 14615 packets received, 2760 bps, 34.51%, Err 316 (1.0e-05)
10849.314 .... 14623 packets received, 2760 bps, 34.51%, Err 317 (1.0e-05)
10851.478 .... 14644 packets received, 2764 bps, 34.55%, Err 317 (1.0e-05)
10853.620 .... 14652 packets received, 2765 bps, 34.56%, Err 317 (1.0e-05)
10855.735 .... 14660 packets received, 2766 bps, 34.57%, Err 317 (1.0e-05)
10857.849 .... 14668 packets received, 2767 bps, 34.59%, Err 317 (1.0e-05)
10859.962 .... 14676 packets received, 2768 bps, 34.60%, Err 317 (1.0e-05)
10862.081 .... 14684 packets received, 2769 bps, 34.61%, Err 317 (1.0e-05)
10864.191 .... 14692 packets received, 2770 bps, 34.62%, Err 317 (1.0e-05)
10868.935 .... 14696 packets received, 2769 bps, 34.62%, Err 319 (1.0e-05)
10871.045 .... 14716 packets received, 2773 bps, 34.66%, Err 319 (1.0e-05)
10873.152 .... 14724 packets received, 2773 bps, 34.67%, Err 319 (1.0e-05)
10875.252 .... 14732 packets received, 2774 bps, 34.68%, Err 319 (1.0e-05)
10877.385 .... 14740 packets received, 2775 bps, 34.69%, Err 319 (1.0e-05)
10881.680 .... 14742 packets received, 2775 bps, 34.68%, Err 320 (1.0e-05)
10883.836 .... 14763 packets received, 2778 bps, 34.73%, Err 320 (1.0e-05)
10886.012 .... 14771 packets received, 2779 bps, 34.74%, Err 320 (1.0e-05)
10888.107 .... 14779 packets received, 2780 bps, 34.75%, Err 320 (1.0e-05)
10893.186 .... 14784 packets received, 2780 bps, 34.75%, Err 321 (1.0e-05)
10895.339 .... 14805 packets received, 2783 bps, 34.79%, Err 321 (1.0e-05)
10897.474 .... 14813 packets received, 2784 bps, 34.80%, Err 321 (1.0e-05)
10899.602 .... 14821 packets received, 2785 bps, 34.81%, Err 321 (1.0e-05)
10901.723 .... 14829 packets received, 2786 bps, 34.82%, Err 321 (1.0e-05)
10903.862 .... 14837 packets received, 2787 bps, 34.84%, Err 321 (1.0e-05)
10909.710 .... 14845 packets received, 2787 bps, 34.84%, Err 322 (1.0e-05)
10914.742 .... 14863 packets received, 2789 bps, 34.86%, Err 323 (1.0e-05)
10916.857 .... 14884 packets received, 2792 bps, 34.90%, Err 323 (1.0e-05)
10918.998 .... 14892 packets received, 2793 bps, 34.92%, Err 323 (1.0e-05)
10921.158 .... 14900 packets received, 2794 bps, 34.93%, Err 323 (1.0e-05)
10923.267 .... 14908 packets received, 2795 bps, 34.94%, Err 323 (1.0e-05)
10925.389 .... 14916 packets received, 2796 bps, 34.95%, Err 323 (1.0e-05)
10930.133 .... 14920 packets received, 2796 bps, 34.95%, Err 325 (1.0e-05)
10932.243 .... 14940 packets received, 2799 bps, 34.99%, Err 325 (1.0e-05)
10934.355 .... 14948 packets received, 2800 bps, 35.00%, Err 325 (1.0e-05)
10936.483 .... 14956 packets received, 2801 bps, 35.01%, Err 325 (1.0e-05)
10938.581 .... 14964 packets received, 2802 bps, 35.02%, Err 325 (1.0e-05)
10940.715 .... 14972 packets received, 2803 bps, 35.03%, Err 325 (1.0e-05)
10942.872 .... 14980 packets received, 2804 bps, 35.05%, Err 325 (1.0e-05)
10945.029 .... 14988 packets received, 2805 bps, 35.06%, Err 325 (1.0e-05)
10947.127 .... 14996 packets received, 2806 bps, 35.07%, Err 325 (1.0e-05)
10949.232 .... 15004 packets received, 2807 bps, 35.08%, Err 325 (1.0e-05)
10951.368 .... 15012 packets received, 2808 bps, 35.09%, Err 325 (1.0e-05)
10953.483 .... 15020 packets received, 2808 bps, 35.11%, Err 325 (1.0e-05)
10955.634 .... 15028 packets received, 2809 bps, 35.12%, Err 325 (1.0e-05)
10957.774 .... 15036 packets received, 2810 bps, 35.13%, Err 325 (1.0e-05)
10959.880 .... 15044 packets received, 2811 bps, 35.14%, Err 325 (1.0e-05)
10962.009 .... 15052 packets received, 2812 bps, 35.15%, Err 325 (1.0e-05)
10964.115 .... 15060 packets received, 2813 bps, 35.17%, Err 325 (1.0e-05)
10966.220 .... 15068 packets received, 2814 bps, 35.18%, Err 325 (1.0e-05)
10968.346 .... 15076 packets received, 2815 bps, 35.19%, Err 325 (1.0e-05)
10970.520 .... 15084 packets received, 2816 bps, 35.20%, Err 325 (1.0e-05)
10972.653 .... 15092 packets received, 2817 bps, 35.21%, Err 326 (1.0e-05)
10974.821 .... 15100 packets received, 2818 bps, 35.22%, Err 326 (1.0e-05)
10976.920 .... 15108 packets received, 2819 bps, 35.24%, Err 326 (1.0e-05)
10979.032 .... 15116 packets received, 2820 bps, 35.25%, Err 326 (1.0e-05)
10981.185 .... 15124 packets received, 2821 bps, 35.26%, Err 326 (1.0e-05)
10983.319 .... 15132 packets received, 2822 bps, 35.27%, Err 326 (1.0e-05)
10985.489 .... 15140 packets received, 2823 bps, 35.28%, Err 326 (9.9e-06)
10989.993 .... 15143 packets received, 2822 bps, 35.28%, Err 327 (1.0e-05)
10992.088 .... 15164 packets received, 2825 bps, 35.32%, Err 327 (1.0e-05)
10994.193 .... 15172 packets received, 2826 bps, 35.33%, Err 327 (1.0e-05)
10996.329 .... 15180 packets received, 2827 bps, 35.34%, Err 327 (9.9e-06)
10998.434 .... 15188 packets received, 2828 bps, 35.35%, Err 327 (9.9e-06)
11000.556 .... 15196 packets received, 2829 bps, 35.37%, Err 327 (9.9e-06)
11004.779 .... 15198 packets received, 2829 bps, 35.36%, Err 328 (1.0e-05)
